source,target,dist_m
5676,7104,24062.0
5677,8334,38075.0
5682,7057,33321.0
5684,8137,31322.0
5688,8971,3236.0
5691,7323,25396.0
5693,7057,42666.0
5695,9537,13037.0
5696,9441,2212.0
5698,8874,25156.0
5699,8024,37427.0
5702,8531,28646.0
5704,9084,8456.0
5705,7956,19718.0
5709,9141,25253.0
5712,8716,11444.0
5714,8874,29992.0
5716,7784,9239.0
5717,7020,2918.0
5718,6095,194622.0
5718,7186,100945.0
5718,7232,46330.0
5718,7860,58941.0
5718,8179,50383.0
5718,8864,53804.0
5720,10140,26683.0
5721,8789,5471.0
5723,10120,46231.0
5725,9987,28108.0
5726,8268,55517.0
5726,8496,54506.0
5726,9509,109162.0
5726,10066,72341.0
5727,10120,31471.0
5729,7663,30107.0
5731,7544,31823.0
5732,7140,84594.0
5732,7352,48147.0
5732,10038,137777.0
5733,5932,22338.0
5734,6851,66677.0
5734,7014,20905.0
5734,7476,48107.0
5734,7743,23269.0
5734,9147,46696.0
5735,6486,7730.0
5736,8462,11552.0
5737,5738,36025.0
5737,8709,33539.0
5737,10265,12582.0
5738,8091,13466.0
5741,10166,48389.0
5742,8456,25637.0
5744,7140,34816.0
5746,7823,42642.0
5747,6129,38376.0
5749,8499,14592.0
5752,6444,22442.0
5754,7832,21190.0
5755,10157,22538.0
5757,7727,13033.0
5758,7727,27455.0
5759,9933,8698.0
5761,6444,28444.0
5762,7832,41815.0
5763,8039,93512.0
5764,7817,111259.0
5764,8505,91470.0
5767,8837,166838.0
5768,8586,23368.0
5770,8355,180917.0
5770,8487,57387.0
5770,8548,60179.0
5770,8613,49445.0
5770,9307,63265.0
5770,9330,95540.0
5775,8187,27435.0
5780,7580,29727.0
5780,9543,17335.0
5781,6541,58743.0
5781,7189,30685.0
5781,8212,30078.0
5782,7319,35766.0
5782,7713,42572.0
5785,6447,49628.0
5785,9143,4274.0
5787,7623,27277.0
5788,8572,6485.0
5791,9518,26813.0
5792,9518,17758.0
5794,6462,27494.0
5796,7164,12937.0
5797,7776,23226.0
5797,9165,41036.0
5800,9513,18208.0
5801,7739,50376.0
5801,9445,25097.0
5803,6894,7756.0
5803,9052,237386.0
5808,5857,33606.0
5808,6863,34600.0
5808,8023,19898.0
5808,9385,50346.0
5810,9658,68529.0
5814,6700,27960.0
5815,6864,72594.0
5817,6800,83185.0
5817,7147,70764.0
5820,6700,30713.0
5821,6456,49818.0
5821,9698,24603.0
5822,7399,131088.0
5824,7112,44099.0
5825,6646,35944.0
5825,8302,108083.0
5825,8517,251841.0
5825,9939,237829.0
5826,6998,136939.0
5826,8570,225041.0
5827,7130,69483.0
5827,7604,162772.0
5827,10042,109420.0
5828,6781,54933.0
5828,7336,5237.0
5829,6771,79539.0
5829,8039,112055.0
5830,7663,12964.0
5831,9917,7195.0
5832,9997,86939.0
5832,10302,16703.0
5833,7097,95820.0
5833,8264,54099.0
5833,9426,63023.0
5834,9293,49402.0
5835,9472,12954.0
5835,10229,46045.0
5836,9943,83728.0
5837,7052,138669.0
5837,9029,57640.0
5838,8064,38896.0
5838,8424,53955.0
5841,7832,45558.0
5842,6442,17606.0
5843,6476,7726.0
5844,8586,25428.0
5845,8367,6276.0
5848,6442,28200.0
5849,7832,26926.0
5850,8742,27400.0
5851,9765,81879.0
5852,6609,13574.0
5853,6444,23191.0
5854,10240,29677.0
5856,6464,110917.0
5856,7884,57085.0
5856,10365,84281.0
5857,10047,4982.0
5858,6609,15585.0
5859,6852,37884.0
5859,7772,30584.0
5859,8743,71236.0
5861,8546,8624.0
5864,6461,26807.0
5865,10157,11313.0
5869,10084,30475.0
5872,8787,19888.0
5873,9368,28724.0
5876,7851,37134.0
5878,9534,30077.0
5879,7851,15391.0
5883,9119,128434.0
5884,6910,67708.0
5884,8725,26363.0
5887,8171,42494.0
5887,8763,69416.0
5887,9574,9290.0
5889,8787,26952.0
5890,10048,29860.0
5892,7345,26075.0
5892,7367,17232.0
5892,9038,15565.0
5892,9798,30281.0
5892,10208,51121.0
5893,9368,34026.0
5896,6857,88178.0
5896,9502,34250.0
5897,6642,20568.0
5897,7620,21381.0
5897,8370,8290.0
5898,6590,11023.0
5900,10049,191838.0
5900,10235,168026.0
5901,6159,11505.0
5901,6183,23202.0
5901,6191,12098.0
5901,6194,32424.0
5901,6198,16593.0
5901,6567,73448.0
5901,7581,110905.0
5902,9541,23580.0
5903,8302,86942.0
5903,8914,10233.0
5904,8350,80070.0
5904,8796,24344.0
5905,7442,66343.0
5905,7926,73699.0
5905,8980,57790.0
5905,9104,86625.0
5905,9922,90.0
5906,9058,29350.0
5907,6144,13048.0
5907,8085,67080.0
5907,9060,31488.0
5909,6508,15772.0
5909,7277,114784.0
5909,7461,191867.0
5909,8839,43431.0
5909,9230,31191.0
5909,9566,82768.0
5910,8200,55157.0
5910,8389,26763.0
5912,6906,23784.0
5912,7861,110629.0
5912,9299,72120.0
5913,10201,116977.0
5913,10379,68219.0
5914,6036,111614.0
5914,6530,117564.0
5914,6990,63798.0
5914,7008,25230.0
5914,9630,98860.0
5915,7607,17277.0
5915,9429,12642.0
5915,10160,43234.0
5915,10228,170460.0
5916,7036,15705.0
5917,9318,12202.0
5918,9373,13629.0
5920,10055,10078.0
5921,7036,12340.0
5922,8270,13985.0
5923,6836,11952.0
5924,8234,13999.0
5926,7036,13294.0
5927,6836,12610.0
5939,6948,26941.0
5941,10065,18072.0
5945,7859,16950.0
5950,7859,33731.0
5960,9324,3537.0
5973,7449,15340.0
5978,7824,14089.0
5979,10065,30573.0
5980,6642,21521.0
5982,8954,26459.0
5987,7360,22809.0
5993,7161,10698.0
5994,7859,12889.0
5997,6738,8231.0
5998,6642,35710.0
6005,9324,24945.0
6006,10027,9124.0
6007,10027,14780.0
6010,9324,35567.0
6011,6948,25319.0
6013,10152,18199.0
6015,9324,43581.0
6017,10065,4244.0
6019,10065,20122.0
6023,6948,8989.0
6024,8954,1863.0
6025,7859,35990.0
6027,10065,7508.0
6029,7188,9852.0
6030,6031,33359.0
6030,6032,68297.0
6030,6583,56210.0
6030,7334,45698.0
6030,8909,60843.0
6030,9430,195931.0
6031,7897,44456.0
6033,9095,45555.0
6034,6443,82366.0
6034,7251,76442.0
6034,7895,131422.0
6036,6530,44581.0
6036,7008,86384.0
6036,7809,90647.0
6036,9254,69924.0
6036,10233,232716.0
6037,6530,32247.0
6037,7849,10243.0
6039,7172,113196.0
6040,6539,84163.0
6040,7849,35165.0
6041,6844,37728.0
6041,7829,36378.0
6041,10320,55425.0
6042,7841,10550.0
6042,7995,21820.0
6042,8050,32442.0
6042,8968,37307.0
6042,9340,11206.0
6042,9815,24225.0
6043,6392,74699.0
6043,7147,56747.0
6043,7761,42762.0
6043,8731,93336.0
6043,8810,57674.0
6043,9067,143142.0
6043,9083,61140.0
6043,10146,44735.0
6044,6740,49763.0
6044,10304,36885.0
6047,9226,14007.0
6048,6678,16557.0
6049,9562,31071.0
6050,9562,19433.0
6052,6640,10159.0
6053,8971,29444.0
6056,6727,31395.0
6056,8754,45391.0
6059,8484,20088.0
6060,6916,70395.0
6060,7087,53255.0
6060,8233,23661.0
6060,9596,78125.0
6061,7832,82887.0
6062,7174,56080.0
6062,8275,45502.0
6063,7018,47121.0
6065,6550,14412.0
6065,8112,67489.0
6066,9129,36310.0
6066,9575,36644.0
6066,10307,42333.0
6067,8229,47342.0
6069,9139,2531.0
6071,7719,15146.0
6072,7719,17165.0
6074,6124,187000.0
6074,6671,134776.0
6074,6806,21092.0
6074,6907,37115.0
6075,6886,22888.0
6078,10248,94537.0
6080,10313,19638.0
6081,7960,59718.0
6081,9309,39512.0
6081,9378,47011.0
6081,10029,73510.0
6082,10116,8352.0
6085,6776,47705.0
6088,9318,12054.0
6092,8264,46986.0
6093,8186,16969.0
6093,9242,63006.0
6093,9419,52450.0
6093,9955,59994.0
6094,8924,6545.0
6094,10042,61645.0
6096,9362,50547.0
6099,9083,9240.0
6100,7761,27916.0
6102,8810,10266.0
6104,10146,11485.0
6105,6522,19203.0
6105,8114,25075.0
6107,7158,47212.0
6108,6967,18797.0
6109,8810,13582.0
6110,6685,26961.0
6112,8792,95119.0
6112,8973,111761.0
6113,9064,92375.0
6114,7462,54051.0
6114,8163,38311.0
6115,7667,118388.0
6116,10021,377876.0
6117,6779,34350.0
6118,8467,74773.0
6118,9558,59484.0
6120,9022,42682.0
6120,9052,156779.0
6120,10155,55119.0
6121,6529,20048.0
6121,8030,16031.0
6121,8458,53015.0
6122,7417,38091.0
6122,8531,37828.0
6122,8797,39544.0
6122,9054,25855.0
6122,9239,67580.0
6123,7293,45873.0
6123,9118,35503.0
6124,7168,183229.0
6124,7468,53917.0
6124,8997,82639.0
6124,9468,67808.0
6125,6760,38574.0
6126,6490,28693.0
6126,7872,91465.0
6126,9247,127908.0
6126,10250,179722.0
6127,7660,21203.0
6127,8879,41464.0
6128,6475,76674.0
6128,9053,24735.0
6128,9555,26890.0
6128,10368,52938.0
6129,6743,21534.0
6129,9585,38850.0
6130,7143,60531.0
6130,7302,11182.0
6131,7968,88698.0
6132,6550,44163.0
6133,9095,157914.0
6134,8107,72643.0
6135,8994,24524.0
6136,6924,115519.0
6136,8334,172928.0
6136,9449,243146.0
6138,6824,27304.0
6138,8133,59760.0
6138,9816,24302.0
6142,6746,190768.0
6142,7332,382324.0
6142,9064,283277.0
6142,9661,225899.0
6142,10179,122648.0
6143,8959,116883.0
6145,7495,44607.0
6145,8850,44485.0
6146,6880,261949.0
6146,7474,264885.0
6146,9258,273828.0
6148,7339,6992.0
6150,6943,9308.0
6151,6640,30930.0
6152,7413,41028.0
6153,9318,24160.0
6156,7254,4520.0
6157,8550,41324.0
6158,6834,23606.0
6158,10012,39986.0
6158,10128,28727.0
6160,6624,11581.0
6161,8707,1002.0
6162,6955,14485.0
6164,8297,32150.0
6165,6591,18941.0
6166,10308,15086.0
6167,7456,6086.0
6168,7993,31587.0
6169,7215,112844.0
6169,7226,103774.0
6169,8171,149786.0
6169,8323,56841.0
6169,8511,143499.0
6169,8714,140844.0
6174,6624,31451.0
6175,10308,37044.0
6178,10308,28212.0
6181,9233,20396.0
6182,10308,37286.0
6184,7258,30776.0
6185,8402,20114.0
6186,6624,25041.0
6187,8707,98469.0
6189,9928,26420.0
6190,6624,62070.0
6195,9582,15586.0
6197,8402,8885.0
6199,8044,20313.0
6202,7927,25740.0
6204,6648,34325.0
6205,6648,19870.0
6206,8924,28127.0
6211,8924,33776.0
6213,9304,15419.0
6214,6833,24117.0
6216,7247,8196.0
6218,8268,5253.0
6219,8990,7448.0
6220,9648,7798.0
6221,9443,31725.0
6222,6727,12390.0
6222,8271,41913.0
6222,8754,42501.0
6222,10219,24459.0
6223,9865,17469.0
6225,7213,4981.0
6227,8907,20596.0
6231,6914,21498.0
6233,6389,41569.0
6233,7016,69478.0
6233,7186,138788.0
6233,9224,191589.0
6235,6992,72164.0
6235,7467,37111.0
6235,8525,71696.0
6235,8656,17761.0
6235,9469,382547.0
6235,9525,234998.0
6238,9042,17911.0
6243,9041,4442.0
6244,7152,6020.0
6245,7929,5240.0
6247,8706,13060.0
6249,10176,4884.0
6250,9887,16119.0
6251,8417,12159.0
6252,9887,9011.0
6254,6926,8379.0
6256,6926,11351.0
6257,7152,7692.0
6258,9887,9394.0
6262,9887,20691.0
6264,8520,1209.0
6265,8577,1420.0
6266,6405,9572.0
6267,10118,7147.0
6271,9013,64495.0
6277,6647,76031.0
6277,7585,160731.0
6278,7873,12590.0
6283,6474,3987.0
6284,8417,3391.0
6287,8520,13829.0
6289,8410,2656.0
6290,7414,8457.0
6293,8328,13675.0
6295,7414,3630.0
6296,8526,10760.0
6299,6418,7679.0
6300,7930,61987.0
6302,7930,57268.0
6303,7930,42441.0
6304,6616,78022.0
6308,7286,25899.0
6309,7271,49416.0
6310,7656,32187.0
6312,8745,48124.0
6319,9425,30221.0
6323,8688,36752.0
6328,7748,50907.0
6330,6470,45570.0
6331,9094,57092.0
6333,6755,13386.0
6334,6755,10552.0
6335,6755,15031.0
6338,9616,1724.0
6341,9115,27713.0
6342,9019,33046.0
6343,7246,30722.0
6345,6797,12602.0
6347,10354,33947.0
6349,6755,31584.0
6351,9265,66236.0
6356,9163,27256.0
6357,10071,679.0
6358,9265,43501.0
6359,6994,11.0
6364,8947,17678.0
6366,7753,28705.0
6367,7271,56798.0
6368,6755,17391.0
6369,7538,37887.0
6370,7838,11994.0
6372,6797,526.0
6375,10151,38996.0
6376,7987,54749.0
6376,8525,48054.0
6376,8656,47105.0
6378,7113,44667.0
6378,7453,42112.0
6378,7641,25444.0
6378,8715,14827.0
6379,8185,31147.0
6379,9550,28217.0
6380,8691,27668.0
6382,9479,56529.0
6383,8643,17845.0
6383,9217,14816.0
6385,6994,28321.0
6385,8610,21880.0
6387,8985,11245.0
6388,9598,20836.0
6389,6461,131270.0
6389,6673,202192.0
6389,7016,61189.0
6389,7936,38637.0
6389,9728,141.0
6390,6779,70153.0
6390,8427,47588.0
6391,7369,85967.0
6391,7374,4704.0
6391,8079,7342.0
6391,9639,22897.0
6392,6967,41472.0
6392,9226,43413.0
6393,7464,88075.0
6393,8534,236001.0
6395,9973,25043.0
6395,10334,40709.0
6396,7080,28625.0
6396,9595,4987.0
6397,8144,254964.0
6397,10253,362735.0
6399,8095,19694.0
6402,6545,46132.0
6402,8068,16761.0
6402,9999,38158.0
6403,6921,54280.0
6403,9543,88188.0
6404,6459,29273.0
6405,9007,12794.0
6405,9906,47288.0
6407,6740,18695.0
6407,9830,37331.0
6407,9979,1127.0
6407,10304,45853.0
6408,7867,28140.0
6408,8330,40216.0
6410,6612,96027.0
6410,6830,46602.0
6410,7079,93450.0
6410,7864,42587.0
6410,7974,56972.0
6410,8444,81836.0
6410,9539,35785.0
6411,7283,40577.0
6411,7610,72860.0
6411,9212,32082.0
6411,9520,58300.0
6412,6481,153817.0
6413,6460,136552.0
6414,8532,55119.0
6414,9624,16053.0
6416,6659,68468.0
6416,6722,101285.0
6416,7426,29990.0
6416,9009,95925.0
6416,9406,119809.0
6417,9095,125683.0
6420,8484,61309.0
6420,10232,81407.0
6422,7857,6949.0
6422,10069,19655.0
6423,9440,29313.0
6423,10267,52585.0
6425,6728,56424.0
6425,7723,32425.0
6425,8251,16385.0
6425,9272,58029.0
6425,9534,17071.0
6425,10056,39873.0
6426,8239,13216.0
6426,10218,10136.0
6427,7711,168395.0
6427,8187,20115.0
6427,8861,80790.0
6428,6486,123270.0
6430,7409,35256.0
6430,8268,48502.0
6431,8349,82047.0
6431,9466,104541.0
6432,6683,10812.0
6433,6778,94970.0
6433,8107,61682.0
6433,8801,28114.0
6433,10177,85016.0
6434,7244,17691.0
6435,6478,106540.0
6435,7737,165657.0
6436,8834,47586.0
6437,9203,82579.0
6439,9008,198252.0
6440,7432,39348.0
6440,9072,14257.0
6440,9106,67522.0
6441,7402,34318.0
6443,7151,117613.0
6444,7783,42026.0
6445,8313,22704.0
6447,9143,45355.0
6449,8116,64636.0
6449,9287,99626.0
6450,9580,25327.0
6451,8394,55413.0
6451,9620,58964.0
6451,9754,109.0
6452,10179,29569.0
6453,7769,91886.0
6453,8559,36693.0
6453,9985,89612.0
6454,7575,63053.0
6454,8067,14364.0
6454,9101,60422.0
6455,7554,37177.0
6456,6854,82562.0
6456,9926,98192.0
6456,10336,105628.0
6458,8725,23323.0
6459,9178,42423.0
6460,9057,8132.0
6461,6673,106183.0
6463,7192,52267.0
6463,7687,67204.0
6463,8472,271201.0
6463,8662,55152.0
6463,10236,43641.0
6464,8794,55323.0
6464,10365,57492.0
6466,6701,41903.0
6467,7578,60948.0
6467,9420,11414.0
6469,10047,4651.0
6470,8943,108922.0
6471,7035,17231.0
6471,9748,18031.0
6473,10179,60380.0
6474,7574,24950.0
6477,8344,16171.0
6478,9024,67852.0
6479,7458,70933.0
6479,8157,49019.0
6479,9353,40256.0
6480,6752,35559.0
6482,9511,153292.0
6482,9689,85020.0
6483,7464,52130.0
6483,9098,212148.0
6483,9421,23669.0
6484,7412,36253.0
6485,6920,12700.0
6486,6893,34231.0
6486,9528,65817.0
6487,7768,149236.0
6488,6712,44566.0
6488,6713,68284.0
6488,6715,142890.0
6491,9499,25305.0
6493,6742,16548.0
6494,6495,11601.0
6494,8705,15027.0
6494,8759,59375.0
6494,10254,59451.0
6496,10254,11972.0
6498,8512,24266.0
6499,7889,35187.0
6501,8343,16114.0
6502,8343,21897.0
6503,9372,13875.0
6504,8530,15627.0
6505,10323,8552.0
6506,10323,15775.0
6509,8632,17644.0
6510,9562,20388.0
6512,7224,21183.0
6513,8908,15610.0
6515,7300,16739.0
6517,8049,12902.0
6518,8390,19329.0
6519,6654,12439.0
6520,10061,18020.0
6521,8908,15122.0
6523,10323,12362.0
6527,8545,12123.0
6528,9155,70162.0
6528,9837,38411.0
6529,8242,47879.0
6529,8962,91380.0
6530,9254,31393.0
6531,6532,54239.0
6531,6533,55294.0
6531,6535,105290.0
6531,6536,163602.0
6531,6939,246102.0
6531,8672,222376.0
6531,9202,45696.0
6531,9459,145028.0
6531,9655,86137.0
6532,9655,32025.0
6533,6939,190864.0
6534,6896,5004.0
6534,7395,33762.0
6535,6896,156699.0
6536,7264,43070.0
6537,7210,33940.0
6537,8672,29454.0
6537,9167,93092.0
6538,7338,28716.0
6538,8494,12625.0
6539,8282,93415.0
6539,9645,117290.0
6540,8453,26100.0
6541,8883,16288.0
6541,9413,147776.0
6542,8763,27740.0
6543,8242,26101.0
6544,9105,84292.0
6545,7567,41092.0
6548,9472,37115.0
6549,10017,28455.0
6550,7701,65672.0
6550,8112,67718.0
6550,8567,28770.0
6550,8855,54906.0
6551,8160,23253.0
6551,9126,32225.0
6552,10365,47473.0
6554,9195,36793.0
6556,7854,14393.0
6556,9228,39571.0
6556,9774,60406.0
6558,8453,25707.0
6559,7750,91863.0
6559,7780,49594.0
6559,8481,37345.0
6559,9579,37256.0
6560,7888,41707.0
6560,8425,10942.0
6560,8885,16663.0
6560,9437,24477.0
6561,8771,42906.0
6563,10110,75958.0
6564,8072,31996.0
6564,9958,57895.0
6566,8846,34119.0
6566,9739,18936.0
6567,6912,36496.0
6567,7362,60315.0
6567,9015,98409.0
6568,6614,54339.0
6568,6987,38471.0
6568,8359,52121.0
6572,10380,25490.0
6573,7888,36855.0
6573,8488,54712.0
6573,8885,56639.0
6573,9285,104944.0
6573,9288,106490.0
6573,9596,142012.0
6574,7127,23635.0
6574,8256,132983.0
6574,9589,84749.0
6578,6918,58788.0
6579,9253,46386.0
6580,7629,97673.0
6580,8349,173773.0
6580,9123,212467.0
6580,10295,160145.0
6581,8732,7730.0
6582,8486,31732.0
6583,7435,33281.0
6585,7819,43282.0
6586,8636,89881.0
6586,8728,166091.0
6587,7417,30954.0
6587,8114,150289.0
6587,10201,50576.0
6588,10293,19463.0
6589,6885,52706.0
6591,6633,46226.0
6591,8122,110974.0
6592,6954,20758.0
6592,7444,19027.0
6594,6834,29640.0
6594,8066,7784.0
6594,8116,22932.0
6595,10198,30823.0
6597,8512,23877.0
6597,10256,31505.0
6597,10260,7254.0
6598,10228,100447.0
6599,7392,22542.0
6600,9007,24766.0
6601,7420,13605.0
6601,9291,81291.0
6601,9389,34486.0
6602,10253,348083.0
6602,10271,35308.0
6602,10272,127803.0
6602,10299,64053.0
6603,8579,143693.0
6603,10135,39014.0
6604,8033,32192.0
6605,6770,43589.0
6605,9780,323689.0
6606,8841,73986.0
6607,9011,64131.0
6610,8842,35377.0
6611,9876,18830.0
6612,6752,41352.0
6614,6987,31255.0
6614,8574,33611.0
6614,9612,22008.0
6615,10151,56348.0
6616,6997,99254.0
6619,6960,15101.0
6619,8410,17901.0
6621,9269,48662.0
6622,8676,11020.0
6622,8793,12185.0
6624,8122,64890.0
6625,9804,6053.0
6626,10098,36727.0
6626,10381,66572.0
6627,9424,91353.0
6627,9556,53020.0
6628,7155,41755.0
6630,9497,6659.0
6630,9514,6369.0
6631,10117,24309.0
6633,8122,64748.0
6634,8517,177009.0
6634,9342,27843.0
6635,8854,164299.0
6636,6776,57342.0
6636,7481,34136.0
6636,7982,100711.0
6636,8080,33968.0
6636,8376,33880.0
6636,8946,141810.0
6636,9184,83755.0
6636,10229,128647.0
6636,10252,79481.0
6637,9193,105805.0
6638,7563,15911.0
6639,6821,60180.0
6639,7025,37085.0
6639,8994,38697.0
6639,9564,35005.0
6640,7555,24092.0
6640,9067,74683.0
6641,8013,48724.0
6641,10331,60321.0
6642,8370,27183.0
6644,7779,46601.0
6644,10054,50661.0
6645,8766,24952.0
6645,9459,95401.0
6645,9462,50608.0
6647,6765,41858.0
6649,10199,46369.0
6650,8108,37000.0
6650,9156,29731.0
6651,6780,62380.0
6652,8349,52310.0
6653,8009,50788.0
6654,8114,30915.0
6655,8072,46107.0
6655,9829,69363.0
6656,10249,11066.0
6657,7769,109559.0
6658,7948,148840.0
6659,8033,35907.0
6659,10177,51069.0
6661,8713,43497.0
6663,9983,22245.0
6663,10294,82039.0
6664,6665,16341.0
6664,6666,21635.0
6664,8387,14924.0
6669,9309,53961.0
6670,7097,62815.0
6670,9020,7512.0
6671,7094,97084.0
6671,9117,53435.0
6674,8303,40782.0
6675,7673,224616.0
6675,7680,53766.0
6675,8209,37432.0
6675,10161,256248.0
6676,8637,63242.0
6678,9067,44217.0
6679,7193,254423.0
6679,8269,153156.0
6679,9185,53029.0
6679,9194,140807.0
6679,10389,64574.0
6680,7339,32398.0
6682,6893,84905.0
6682,8792,70036.0
6682,10127,59026.0
6684,7180,59765.0
6684,8349,80160.0
6684,8438,108652.0
6684,8556,28834.0
6684,9711,151211.0
6684,10295,81365.0
6685,8731,48640.0
6688,8043,33741.0
6689,9299,39964.0
6691,7814,28852.0
6692,7127,159903.0
6692,8343,116661.0
6692,9247,133193.0
6692,9579,73223.0
6693,8925,36931.0
6694,6938,72696.0
6694,7553,118416.0
6694,8874,165601.0
6694,9304,99371.0
6694,10114,199811.0
6695,7757,38444.0
6695,9350,50945.0
6697,10064,60444.0
6698,9548,29417.0
6699,8465,16061.0
6700,7783,27982.0
6700,8450,33614.0
6700,9685,74536.0
6701,9652,18828.0
6702,8439,9402.0
6703,9183,85482.0
6704,6705,24505.0
6704,6781,51981.0
6704,8759,28543.0
6704,9051,111662.0
6704,10272,55975.0
6706,10286,9162.0
6708,8596,44583.0
6708,8778,47613.0
6708,9707,71324.0
6709,8421,8527.0
6710,8421,17735.0
6711,6712,95177.0
6711,7095,81992.0
6713,10298,73859.0
6717,8479,29705.0
6717,10256,57991.0
6718,7261,85293.0
6720,8278,24654.0
6721,8808,89402.0
6722,8227,37387.0
6722,9406,23029.0
6722,9625,60927.0
6723,7179,94826.0
6723,7594,137152.0
6723,9900,248.0
6725,6857,88780.0
6725,7256,11308.0
6725,9161,52904.0
6726,8715,116088.0
6726,9286,35248.0
6728,7723,76427.0
6728,8251,40039.0
6728,8575,52092.0
6729,9455,26161.0
6729,9549,30266.0
6729,10074,26211.0
6732,8438,74073.0
6734,6951,9381.0
6734,7864,37816.0
6735,9531,21031.0
6737,8652,46535.0
6738,8163,35204.0
6739,10047,53413.0
6740,9830,20262.0
6740,10304,53415.0
6742,6875,45590.0
6743,7990,68605.0
6743,8456,54550.0
6743,9638,58597.0
6746,9064,92509.0
6748,7580,54868.0
6749,8468,42748.0
6750,7594,26800.0
6750,8174,38651.0
6752,8578,2923.0
6753,7789,86481.0
6753,9467,86726.0
6753,10385,47288.0
6754,6755,13872.0
6754,6774,93340.0
6754,6816,90892.0
6754,6885,38765.0
6756,6968,35080.0
6756,7197,68841.0
6756,9365,27407.0
6757,8259,101221.0
6757,9359,112633.0
6758,7132,13036.0
6758,9276,128145.0
6759,8243,18533.0
6759,10124,45956.0
6760,7615,16649.0
6760,8865,47604.0
6761,6936,146341.0
6761,9079,100525.0
6761,9189,65324.0
6762,6778,71914.0
6765,7151,16964.0
6765,7998,28078.0
6765,8031,19255.0
6765,8906,171341.0
6765,9487,100350.0
6765,9519,143258.0
6765,9545,104628.0
6765,9683,161087.0
6766,6767,46581.0
6766,8298,153872.0
6766,8738,102563.0
6767,8447,66751.0
6768,8654,96637.0
6768,8708,112475.0
6768,9081,200466.0
6768,10188,70437.0
6769,8823,64575.0
6770,9602,105378.0
6771,7586,118461.0
6772,6845,21101.0
6772,8292,39924.0
6774,6816,17964.0
6774,6981,69041.0
6774,6992,37811.0
6774,7141,34548.0
6775,10009,65253.0
6776,7982,87434.0
6776,8506,150066.0
6776,10204,91763.0
6777,7781,15390.0
6778,6857,133676.0
6778,6952,39711.0
6778,7816,154981.0
6778,8712,73307.0
6779,7397,22066.0
6779,8739,59117.0
6779,9550,21348.0
6779,9822,164691.0
6781,6782,18452.0
6781,6783,30365.0
6781,6784,43201.0
6781,7441,30549.0
6781,8698,51558.0
6781,8759,61699.0
6781,10082,36778.0
6781,10290,47744.0
6787,7114,25393.0
6788,7492,84233.0
6791,7846,52695.0
6792,9067,60275.0
6792,10279,52135.0
6793,9671,50117.0
6793,10179,22117.0
6794,7938,8134.0
6794,7963,15390.0
6794,8002,39200.0
6794,9929,14856.0
6795,8987,28236.0
6795,9434,21267.0
6795,9607,38699.0
6796,7189,39897.0
6796,8337,31909.0
6796,8884,108312.0
6796,8986,39762.0
6797,10364,55505.0
6798,7271,23498.0
6798,9358,201105.0
6799,7319,56169.0
6799,7321,4232.0
6800,8229,130515.0
6800,9139,96648.0
6801,7575,23741.0
6802,7590,35593.0
6802,9634,22036.0
6803,9091,25298.0
6804,6886,62465.0
6804,7261,30490.0
6804,7887,49763.0
6804,10019,77673.0
6805,7760,28822.0
6805,8139,38769.0
6806,8355,173205.0
6806,8662,30271.0
6806,9330,86185.0
6809,8398,116985.0
6810,8154,108723.0
6810,9181,41627.0
6811,6939,35145.0
6812,7730,67846.0
6813,9653,24753.0
6814,9128,106427.0
6814,9331,43996.0
6815,9152,19857.0
6815,9500,13371.0
6816,10175,13785.0
6818,7034,61877.0
6819,8113,37300.0
6820,6885,16404.0
6820,8721,266403.0
6821,8994,55260.0
6821,9113,52514.0
6821,9564,36713.0
6821,9901,106.0
6823,7043,32166.0
6823,10199,54039.0
6824,8685,58493.0
6825,8360,86032.0
6825,10381,60852.0
6827,6987,46262.0
6827,9302,18219.0
6827,10210,66703.0
6828,8740,35053.0
6829,9434,12947.0
6830,7432,62633.0
6830,9428,23698.0
6832,7133,229781.0
6832,9232,198938.0
6832,9556,115329.0
6832,10049,276777.0
6833,6913,121859.0
6833,8733,117732.0
6833,8890,47725.0
6833,8975,86194.0
6834,8116,38778.0
6836,7935,21164.0
6837,10211,114193.0
6838,9825,74910.0
6839,8287,12472.0
6840,7296,38278.0
6841,10033,46235.0
6841,10134,34098.0
6842,6909,66163.0
6842,9183,65245.0
6843,8588,19725.0
6845,7717,61936.0
6846,9270,33473.0
6847,7915,21947.0
6848,8097,15550.0
6848,8160,55601.0
6848,9126,25371.0
6849,7406,8360.0
6850,7089,156983.0
6850,9004,20222.0
6853,8652,109161.0
6853,10366,127018.0
6854,7067,155530.0
6855,9587,65160.0
6855,9708,37842.0
6856,6980,12081.0
6856,9572,41557.0
6857,7598,102651.0
6857,7696,47238.0
6857,8107,62656.0
6857,10239,43882.0
6858,7281,27892.0
6859,7831,26159.0
6861,6862,29372.0
6861,6863,53309.0
6861,8315,23380.0
6861,9102,64148.0
6861,10047,49406.0
6862,9385,11676.0
6864,7069,65977.0
6864,9299,46179.0
6865,7739,28575.0
6865,8640,31518.0
6866,9702,35252.0
6866,10173,77222.0
6867,7220,23585.0
6868,7451,10706.0
6868,7847,82680.0
6869,7319,194434.0
6870,9119,36969.0
6871,10025,28180.0
6872,7513,10563.0
6872,7514,19558.0
6873,9266,33668.0
6874,8599,55657.0
